0.01000 0.00001 1.00000 0.85480 0.02500 0.76280 0.00600 0.74530 0.00720
0.01000 0.00010 1.00000 0.86400 0.02730 0.77330 0.00810 0.75810 0.01000
0.01000 0.00100 1.00000 0.76050 0.11700 0.65520 0.10970 0.65670 0.09150
0.01000 0.01000 1.00000 0.28770 0.09470 0.20760 0.11020 0.23400 0.09610
0.00100 0.00001 1.00000 0.42500 0.20450 0.30290 0.19860 0.32620 0.17660
0.00100 0.00010 1.00000 0.36410 0.15660 0.24600 0.15260 0.27710 0.13880
0.00100 0.00100 1.00000 0.31860 0.10990 0.21870 0.11840 0.25240 0.10880
0.00100 0.01000 1.00000 0.34080 0.12580 0.23300 0.12970 0.27350 0.12530
0.00010 0.00001 1.00000 0.31110 0.10490 0.20440 0.11050 0.23510 0.09860
0.00010 0.00010 1.00000 0.32000 0.11210 0.21250 0.11490 0.24380 0.10350
0.00010 0.00100 1.00000 0.33940 0.12420 0.22820 0.12590 0.26670 0.11980
0.00010 0.01000 1.00000 0.25460 0.12450 0.20350 0.11250 0.21740 0.10770
